固定ID,SP消耗,技能ID,技能等级
15141025,10,15141,25
15141026,10,15141,26
15141027,10,15141,27
15141028,10,15141,28
15141029,11,15141,29
15141030,11,15141,30
15141031,11,15141,31
15141032,11,15141,32
15141033,12,15141,33
15141034,12,15141,34
15141035,12,15141,35
15141036,12,15141,36
15141037,12,15141,37
15141038,13,15141,38
15141039,13,15141,39
15141040,13,15141,40
15141041,13,15141,41
15141042,14,15141,42
15141043,14,15141,43
15141044,14,15141,44
15141045,14,15141,45
15141046,14,15141,46
15141047,15,15141,47
15141048,15,15141,48
15141049,15,15141,49
15141050,15,15141,50
15141051,16,15141,51
15141052,16,15141,52
15141053,16,15141,53
15141054,16,15141,54
15141055,16,15141,55
15141056,17,15141,56
15141057,17,15141,57
15141058,17,15141,58
15141059,17,15141,59
15141060,17,15141,60
15141061,18,15141,61
15141062,18,15141,62
15141063,18,15141,63
15141064,18,15141,64
15141065,19,15141,65
15141066,19,15141,66
15141067,19,15141,67
15141068,19,15141,68
15141069,19,15141,69
15141070,20,15141,70
15141071,20,15141,71
15141072,20,15141,72
15141073,20,15141,73
15141074,21,15141,74
15141075,21,15141,75
15141076,21,15141,76
15141077,21,15141,77
15141078,21,15141,78
15141079,22,15141,79
15141080,22,15141,80
15141081,22,15141,81
15141082,22,15141,82
15141083,23,15141,83
15141084,23,15141,84
15141085,23,15141,85
15141086,23,15141,86
15141087,23,15141,87
15141088,24,15141,88
15141089,24,15141,89
15141090,24,15141,90
15141091,24,15141,91
15141092,25,15141,92
15141093,25,15141,93
15141094,25,15141,94
15141095,25,15141,95
15141096,25,15141,96
15141097,26,15141,97
15141098,26,15141,98
15141099,26,15141,99
15141100,26,15141,100
15242001,5,15242,1
15242002,5,15242,2
15242003,5,15242,3
15242004,5,15242,4
15242005,5,15242,5
15242006,6,15242,6
15242007,6,15242,7
15242008,6,15242,8
15242009,6,15242,9
15242010,6,15242,10
15242011,7,15242,11
15242012,7,15242,12
15242013,7,15242,13
15242014,7,15242,14
15242015,8,15242,15
15242016,8,15242,16
15242017,8,15242,17
15242018,8,15242,18
15242019,8,15242,19
15242020,9,15242,20
15242021,9,15242,21
15242022,9,15242,22
15242023,9,15242,23
15242024,10,15242,24
15242025,10,15242,25
15242026,10,15242,26
15242027,10,15242,27
15242028,10,15242,28
15242029,11,15242,29
15242030,11,15242,30
15242031,11,15242,31
15242032,11,15242,32
15242033,12,15242,33
15242034,12,15242,34
15242035,12,15242,35
15242036,12,15242,36
15242037,12,15242,37
15242038,13,15242,38
15242039,13,15242,39
15242040,13,15242,40
15242041,13,15242,41
15242042,14,15242,42
15242043,14,15242,43
15242044,14,15242,44
15242045,14,15242,45
15242046,14,15242,46
15242047,15,15242,47
15242048,15,15242,48
15242049,15,15242,49
15242050,15,15242,50
15242051,16,15242,51
15242052,16,15242,52
15242053,16,15242,53
15242054,16,15242,54
15242055,16,15242,55
15242056,17,15242,56
15242057,17,15242,57
15242058,17,15242,58
15242059,17,15242,59
15242060,17,15242,60
15242061,18,15242,61
15242062,18,15242,62
15242063,18,15242,63
15242064,18,15242,64
15242065,19,15242,65
15242066,19,15242,66
15242067,19,15242,67
15242068,19,15242,68
15242069,19,15242,69
15242070,20,15242,70
15242071,20,15242,71
15242072,20,15242,72
15242073,20,15242,73
15242074,21,15242,74
15242075,21,15242,75
15242076,21,15242,76
15242077,21,15242,77
15242078,21,15242,78
15242079,22,15242,79
15242080,22,15242,80
15242081,22,15242,81
15242082,22,15242,82
15242083,23,15242,83
15242084,23,15242,84
15242085,23,15242,85
15242086,23,15242,86
15242087,23,15242,87
15242088,24,15242,88
15242089,24,15242,89
15242090,24,15242,90
15242091,24,15242,91
15242092,25,15242,92
15242093,25,15242,93
15242094,25,15242,94
15242095,25,15242,95
15242096,25,15242,96
15242097,26,15242,97
15242098,26,15242,98
15242099,26,15242,99
15242100,26,15242,100
15243001,5,15243,1
15243002,5,15243,2
15243003,5,15243,3
15243004,5,15243,4
15243005,5,15243,5
15243006,6,15243,6
15243007,6,15243,7
15243008,6,15243,8
15243009,6,15243,9
15243010,6,15243,10
15243011,7,15243,11
15243012,7,15243,12
15243013,7,15243,13
15243014,7,15243,14
15243015,8,15243,15
15243016,8,15243,16
15243017,8,15243,17
15243018,8,15243,18
15243019,8,15243,19
15243020,9,15243,20
15243021,9,15243,21
15243022,9,15243,22
15243023,9,15243,23
15243024,10,15243,24
15243025,10,15243,25
15243026,10,15243,26
15243027,10,15243,27
15243028,10,15243,28
15243029,11,15243,29
15243030,11,15243,30
15243031,11,15243,31
15243032,11,15243,32
15243033,12,15243,33
15243034,12,15243,34
15243035,12,15243,35
15243036,12,15243,36
15243037,12,15243,37
15243038,13,15243,38
15243039,13,15243,39
15243040,13,15243,40
15243041,13,15243,41
15243042,14,15243,42
15243043,14,15243,43
15243044,14,15243,44
15243045,14,15243,45
15243046,14,15243,46
15243047,15,15243,47
15243048,15,15243,48
15243049,15,15243,49
15243050,15,15243,50
15243051,16,15243,51
15243052,16,15243,52
15243053,16,15243,53
15243054,16,15243,54
15243055,16,15243,55
15243056,17,15243,56
15243057,17,15243,57
15243058,17,15243,58
15243059,17,15243,59
15243060,17,15243,60
15243061,18,15243,61
15243062,18,15243,62
15243063,18,15243,63
15243064,18,15243,64
15243065,19,15243,65
15243066,19,15243,66
15243067,19,15243,67
15243068,19,15243,68
15243069,19,15243,69
15243070,20,15243,70
15243071,20,15243,71
15243072,20,15243,72
15243073,20,15243,73
15243074,21,15243,74
15243075,21,15243,75
15243076,21,15243,76
15243077,21,15243,77
15243078,21,15243,78
15243079,22,15243,79
15243080,22,15243,80
15243081,22,15243,81
15243082,22,15243,82
15243083,23,15243,83
15243084,23,15243,84
15243085,23,15243,85
15243086,23,15243,86
15243087,23,15243,87
15243088,24,15243,88
15243089,24,15243,89
15243090,24,15243,90
15243091,24,15243,91
15243092,25,15243,92
15243093,25,15243,93
15243094,25,15243,94
15243095,25,15243,95
15243096,25,15243,96
15243097,26,15243,97
15243098,26,15243,98
15243099,26,15243,99
15243100,26,15243,100
21143001,5,21143,1
21143002,5,21143,2
21143003,5,21143,3
21143004,5,21143,4
21143005,5,21143,5
21143006,6,21143,6
21143007,6,21143,7
21143008,6,21143,8
21143009,6,21143,9
21143010,6,21143,10
21143011,7,21143,11
21143012,7,21143,12
21143013,7,21143,13
21143014,7,21143,14
21143015,8,21143,15
21143016,8,21143,16
21143017,8,21143,17
21143018,8,21143,18
21143019,8,21143,19
21143020,9,21143,20
21143021,9,21143,21
21143022,9,21143,22
21143023,9,21143,23
21143024,10,21143,24
21143025,10,21143,25
21143026,10,21143,26
21143027,10,21143,27
21143028,10,21143,28
21143029,11,21143,29
21143030,11,21143,30
21143031,11,21143,31
21143032,11,21143,32
21143033,12,21143,33
21143034,12,21143,34
21143035,12,21143,35
21143036,12,21143,36
21143037,12,21143,37
21143038,13,21143,38
21143039,13,21143,39
21143040,13,21143,40
21143041,13,21143,41
21143042,14,21143,42
21143043,14,21143,43
21143044,14,21143,44
21143045,14,21143,45
21143046,14,21143,46
21143047,15,21143,47
21143048,15,21143,48
21143049,15,21143,49
21143050,15,21143,50
21143051,16,21143,51
21143052,16,21143,52
21143053,16,21143,53
21143054,16,21143,54
21143055,16,21143,55
21143056,17,21143,56
21143057,17,21143,57
21143058,17,21143,58
21143059,17,21143,59
21143060,17,21143,60
21143061,18,21143,61
21143062,18,21143,62
21143063,18,21143,63
21143064,18,21143,64
21143065,19,21143,65
21143066,19,21143,66
21143067,19,21143,67
21143068,19,21143,68
21143069,19,21143,69
21143070,20,21143,70
21143071,20,21143,71
21143072,20,21143,72
21143073,20,21143,73
21143074,21,21143,74
21143075,21,21143,75
21143076,21,21143,76
21143077,21,21143,77
21143078,21,21143,78
21143079,22,21143,79
21143080,22,21143,80
21143081,22,21143,81
21143082,22,21143,82
21143083,23,21143,83
21143084,23,21143,84
21143085,23,21143,85
21143086,23,21143,86
21143087,23,21143,87
21143088,24,21143,88
21143089,24,21143,89
21143090,24,21143,90
21143091,24,21143,91
21143092,25,21143,92
21143093,25,21143,93
21143094,25,21143,94
21143095,25,21143,95
21143096,25,21143,96
21143097,26,21143,97
21143098,26,21143,98
21143099,26,21143,99
21143100,26,21143,100
21144001,5,21144,1
21144002,5,21144,2
21144003,5,21144,3
21144004,5,21144,4
21144005,5,21144,5
21144006,6,21144,6
21144007,6,21144,7
21144008,6,21144,8
21144009,6,21144,9
21144010,6,21144,10
21144011,7,21144,11
21144012,7,21144,12
21144013,7,21144,13
21144014,7,21144,14
21144015,8,21144,15
21144016,8,21144,16
21144017,8,21144,17
21144018,8,21144,18
21144019,8,21144,19
21144020,9,21144,20
21144021,9,21144,21
21144022,9,21144,22
21144023,9,21144,23
21144024,10,21144,24
21144025,10,21144,25
21144026,10,21144,26
21144027,10,21144,27
21144028,10,21144,28
21144029,11,21144,29
21144030,11,21144,30
21144031,11,21144,31
21144032,11,21144,32
21144033,12,21144,33
21144034,12,21144,34
21144035,12,21144,35
21144036,12,21144,36
21144037,12,21144,37
21144038,13,21144,38
21144039,13,21144,39
21144040,13,21144,40
21144041,13,21144,41
21144042,14,21144,42
21144043,14,21144,43
21144044,14,21144,44
21144045,14,21144,45
21144046,14,21144,46
21144047,15,21144,47
21144048,15,21144,48
21144049,15,21144,49
21144050,15,21144,50
21144051,16,21144,51
21144052,16,21144,52
21144053,16,21144,53
21144054,16,21144,54
21144055,16,21144,55
21144056,17,21144,56
21144057,17,21144,57
21144058,17,21144,58
21144059,17,21144,59
21144060,17,21144,60
21144061,18,21144,61
21144062,18,21144,62
21144063,18,21144,63
21144064,18,21144,64
21144065,19,21144,65
21144066,19,21144,66
21144067,19,21144,67
21144068,19,21144,68
21144069,19,21144,69
21144070,20,21144,70
21144071,20,21144,71
21144072,20,21144,72
21144073,20,21144,73
21144074,21,21144,74
21144075,21,21144,75
21144076,21,21144,76
21144077,21,21144,77
21144078,21,21144,78
21144079,22,21144,79
21144080,22,21144,80
21144081,22,21144,81
21144082,22,21144,82
21144083,23,21144,83
21144084,23,21144,84
21144085,23,21144,85
21144086,23,21144,86
21144087,23,21144,87
21144088,24,21144,88
21144089,24,21144,89
21144090,24,21144,90
21144091,24,21144,91
21144092,25,21144,92
21144093,25,21144,93
21144094,25,21144,94
21144095,25,21144,95
21144096,25,21144,96
21144097,26,21144,97
21144098,26,21144,98
21144099,26,21144,99
21144100,26,21144,100
21245001,5,21245,1
21245002,5,21245,2
21245003,5,21245,3
21245004,5,21245,4
21245005,5,21245,5
21245006,6,21245,6
21245007,6,21245,7
21245008,6,21245,8
21245009,6,21245,9
21245010,6,21245,10
21245011,7,21245,11
21245012,7,21245,12
21245013,7,21245,13
21245014,7,21245,14
21245015,8,21245,15
21245016,8,21245,16
21245017,8,21245,17
21245018,8,21245,18
21245019,8,21245,19
21245020,9,21245,20
21245021,9,21245,21
21245022,9,21245,22
21245023,9,21245,23
21245024,10,21245,24
21245025,10,21245,25
21245026,10,21245,26
21245027,10,21245,27
21245028,10,21245,28
21245029,11,21245,29
21245030,11,21245,30
21245031,11,21245,31
21245032,11,21245,32
21245033,12,21245,33
21245034,12,21245,34
21245035,12,21245,35
21245036,12,21245,36
21245037,12,21245,37
21245038,13,21245,38
21245039,13,21245,39
21245040,13,21245,40
21245041,13,21245,41
21245042,14,21245,42
21245043,14,21245,43
21245044,14,21245,44
21245045,14,21245,45
21245046,14,21245,46
21245047,15,21245,47
21245048,15,21245,48
21245049,15,21245,49
21245050,15,21245,50
21245051,16,21245,51
21245052,16,21245,52
21245053,16,21245,53
21245054,16,21245,54
21245055,16,21245,55
21245056,17,21245,56
21245057,17,21245,57
21245058,17,21245,58
21245059,17,21245,59
21245060,17,21245,60
21245061,18,21245,61
21245062,18,21245,62
21245063,18,21245,63
21245064,18,21245,64
21245065,19,21245,65
21245066,19,21245,66
21245067,19,21245,67
21245068,19,21245,68
21245069,19,21245,69
21245070,20,21245,70
21245071,20,21245,71
21245072,20,21245,72
21245073,20,21245,73
21245074,21,21245,74
21245075,21,21245,75
21245076,21,21245,76
21245077,21,21245,77
21245078,21,21245,78
21245079,22,21245,79
21245080,22,21245,80
21245081,22,21245,81
21245082,22,21245,82
21245083,23,21245,83
21245084,23,21245,84
21245085,23,21245,85
21245086,23,21245,86
21245087,23,21245,87
21245088,24,21245,88
21245089,24,21245,89
21245090,24,21245,90
21245091,24,21245,91
21245092,25,21245,92
21245093,25,21245,93
21245094,25,21245,94
21245095,25,21245,95
21245096,25,21245,96
21245097,26,21245,97
21245098,26,21245,98
21245099,26,21245,99
21245100,26,21245,100
21246001,5,21246,1
21246002,5,21246,2
21246003,5,21246,3
21246004,5,21246,4
21246005,5,21246,5
21246006,6,21246,6
21246007,6,21246,7
21246008,6,21246,8
21246009,6,21246,9
21246010,6,21246,10
21246011,7,21246,11
21246012,7,21246,12
21246013,7,21246,13
21246014,7,21246,14
21246015,8,21246,15
21246016,8,21246,16
21246017,8,21246,17
21246018,8,21246,18
21246019,8,21246,19
21246020,9,21246,20
21246021,9,21246,21
21246022,9,21246,22
21246023,9,21246,23
21246024,10,21246,24
21246025,10,21246,25
21246026,10,21246,26
21246027,10,21246,27
21246028,10,21246,28
21246029,11,21246,29
21246030,11,21246,30
21246031,11,21246,31
21246032,11,21246,32
21246033,12,21246,33
21246034,12,21246,34
21246035,12,21246,35
21246036,12,21246,36
21246037,12,21246,37
21246038,13,21246,38
21246039,13,21246,39
21246040,13,21246,40
21246041,13,21246,41
21246042,14,21246,42
21246043,14,21246,43
21246044,14,21246,44
21246045,14,21246,45
21246046,14,21246,46
21246047,15,21246,47
21246048,15,21246,48
21246049,15,21246,49
21246050,15,21246,50
21246051,16,21246,51
21246052,16,21246,52
21246053,16,21246,53
21246054,16,21246,54
21246055,16,21246,55
21246056,17,21246,56
21246057,17,21246,57
21246058,17,21246,58
21246059,17,21246,59
21246060,17,21246,60
21246061,18,21246,61
21246062,18,21246,62
21246063,18,21246,63
21246064,18,21246,64
21246065,19,21246,65
21246066,19,21246,66
21246067,19,21246,67
21246068,19,21246,68
21246069,19,21246,69
21246070,20,21246,70
21246071,20,21246,71
21246072,20,21246,72
21246073,20,21246,73
21246074,21,21246,74
21246075,21,21246,75
21246076,21,21246,76
21246077,21,21246,77
21246078,21,21246,78
21246079,22,21246,79
21246080,22,21246,80
21246081,22,21246,81
21246082,22,21246,82
21246083,23,21246,83
21246084,23,21246,84
21246085,23,21246,85
21246086,23,21246,86
21246087,23,21246,87
21246088,24,21246,88
21246089,24,21246,89
21246090,24,21246,90
21246091,24,21246,91
21246092,25,21246,92
21246093,25,21246,93
21246094,25,21246,94
21246095,25,21246,95
21246096,25,21246,96
21246097,26,21246,97
21246098,26,21246,98
21246099,26,21246,99
21246100,26,21246,100
22139001,5,22139,1
22139002,5,22139,2
22139003,5,22139,3
22139004,5,22139,4
22139005,5,22139,5
22139006,6,22139,6
22139007,6,22139,7
22139008,6,22139,8
22139009,6,22139,9
22139010,6,22139,10
22139011,7,22139,11
22139012,7,22139,12
22139013,7,22139,13
22139014,7,22139,14
22139015,8,22139,15
22139016,8,22139,16
22139017,8,22139,17
22139018,8,22139,18
22139019,8,22139,19
22139020,9,22139,20
22139021,9,22139,21
22139022,9,22139,22
22139023,9,22139,23
22139024,10,22139,24
22139025,10,22139,25
22139026,10,22139,26
22139027,10,22139,27
22139028,10,22139,28
22139029,11,22139,29
22139030,11,22139,30
22139031,11,22139,31
22139032,11,22139,32
22139033,12,22139,33
22139034,12,22139,34
22139035,12,22139,35
22139036,12,22139,36
22139037,12,22139,37
22139038,13,22139,38
22139039,13,22139,39
22139040,13,22139,40
22139041,13,22139,41
22139042,14,22139,42
22139043,14,22139,43
22139044,14,22139,44
22139045,14,22139,45
22139046,14,22139,46
22139047,15,22139,47
22139048,15,22139,48
22139049,15,22139,49
22139050,15,22139,50
22139051,16,22139,51
22139052,16,22139,52
22139053,16,22139,53
22139054,16,22139,54
22139055,16,22139,55
22139056,17,22139,56
22139057,17,22139,57
22139058,17,22139,58
22139059,17,22139,59
22139060,17,22139,60
22139061,18,22139,61
22139062,18,22139,62
22139063,18,22139,63
22139064,18,22139,64
22139065,19,22139,65
22139066,19,22139,66
22139067,19,22139,67
22139068,19,22139,68
22139069,19,22139,69
22139070,20,22139,70
22139071,20,22139,71
22139072,20,22139,72
22139073,20,22139,73
22139074,21,22139,74
22139075,21,22139,75
22139076,21,22139,76
22139077,21,22139,77
22139078,21,22139,78
22139079,22,22139,79
22139080,22,22139,80
22139081,22,22139,81
22139082,22,22139,82
22139083,23,22139,83
22139084,23,22139,84
22139085,23,22139,85
22139086,23,22139,86
22139087,23,22139,87
22139088,24,22139,88
22139089,24,22139,89
22139090,24,22139,90
22139091,24,22139,91
22139092,25,22139,92
22139093,25,22139,93
22139094,25,22139,94
22139095,25,22139,95
22139096,25,22139,96
22139097,26,22139,97
22139098,26,22139,98
22139099,26,22139,99
22139100,26,22139,100
22140001,5,22140,1
22140002,5,22140,2
22140003,5,22140,3
22140004,5,22140,4
22140005,5,22140,5
22140006,6,22140,6
22140007,6,22140,7
22140008,6,22140,8
22140009,6,22140,9
22140010,6,22140,10
22140011,7,22140,11
22140012,7,22140,12
22140013,7,22140,13
22140014,7,22140,14
22140015,8,22140,15
22140016,8,22140,16
22140017,8,22140,17
22140018,8,22140,18
22140019,8,22140,19
22140020,9,22140,20
22140021,9,22140,21
22140022,9,22140,22
22140023,9,22140,23
22140024,10,22140,24
22140025,10,22140,25
22140026,10,22140,26
22140027,10,22140,27
22140028,10,22140,28
22140029,11,22140,29
22140030,11,22140,30
22140031,11,22140,31
22140032,11,22140,32
22140033,12,22140,33
22140034,12,22140,34
22140035,12,22140,35
22140036,12,22140,36
22140037,12,22140,37
22140038,13,22140,38
22140039,13,22140,39
22140040,13,22140,40
22140041,13,22140,41
22140042,14,22140,42
22140043,14,22140,43
22140044,14,22140,44
22140045,14,22140,45
22140046,14,22140,46
22140047,15,22140,47
22140048,15,22140,48
22140049,15,22140,49
22140050,15,22140,50
22140051,16,22140,51
22140052,16,22140,52
22140053,16,22140,53
22140054,16,22140,54
22140055,16,22140,55
22140056,17,22140,56
22140057,17,22140,57
22140058,17,22140,58
22140059,17,22140,59
22140060,17,22140,60
22140061,18,22140,61
22140062,18,22140,62
22140063,18,22140,63
22140064,18,22140,64
22140065,19,22140,65
22140066,19,22140,66
22140067,19,22140,67
22140068,19,22140,68
22140069,19,22140,69
22140070,20,22140,70
22140071,20,22140,71
22140072,20,22140,72
22140073,20,22140,73
22140074,21,22140,74
22140075,21,22140,75
22140076,21,22140,76
22140077,21,22140,77
22140078,21,22140,78
22140079,22,22140,79
22140080,22,22140,80
22140081,22,22140,81
22140082,22,22140,82
22140083,23,22140,83
22140084,23,22140,84
22140085,23,22140,85
22140086,23,22140,86
22140087,23,22140,87
22140088,24,22140,88
22140089,24,22140,89
22140090,24,22140,90
22140091,24,22140,91
22140092,25,22140,92
22140093,25,22140,93
22140094,25,22140,94
22140095,25,22140,95
22140096,25,22140,96
22140097,26,22140,97
22140098,26,22140,98
22140099,26,22140,99
22140100,26,22140,100
22241001,5,22241,1
22241002,5,22241,2
22241003,5,22241,3
22241004,5,22241,4
22241005,5,22241,5
22241006,6,22241,6
22241007,6,22241,7
22241008,6,22241,8
22241009,6,22241,9
22241010,6,22241,10
22241011,7,22241,11
22241012,7,22241,12
22241013,7,22241,13
22241014,7,22241,14
22241015,8,22241,15
22241016,8,22241,16
22241017,8,22241,17
22241018,8,22241,18
22241019,8,22241,19
22241020,9,22241,20
22241021,9,22241,21
22241022,9,22241,22
22241023,9,22241,23
22241024,10,22241,24
22241025,10,22241,25
22241026,10,22241,26
22241027,10,22241,27
22241028,10,22241,28
22241029,11,22241,29
22241030,11,22241,30
22241031,11,22241,31
22241032,11,22241,32
