唯一id,场景id,地图id,场景类型,挑战CD,在线base经验,在线伙伴经验,在线银币,技能经验,在线金币,在线魔魂值,在线掉落包ID,活动掉落ID,通关base经验,通关job经验,通关银币,通关金币,通关伙伴经验,活动通关现金,通关超过人数,通关公会活跃,通关掉落包ID,bossId,挑战后掉落次数,BOSS挑战等级,巡游前剧情ID,剧情索引ID,战力校验,蓝量加成,战力削弱,停留时间削弱,版本,里程积分,查封配置
510022,22,51,1,1,10572,12752,6124,8636,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009368,0,111,,,583400,20:0,,,7,9729,
510023,23,51,1,1,10572,12752,6124,8636,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014369,0,111,,,583560,20:0,,,7,9729,
510024,24,51,1,1,10572,12752,6124,8636,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019370,0,111,,,583720,20:0,,,7,9729,
510025,25,51,1,1,10572,12752,6124,8636,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004371,0,111,,,583880,20:0,,,7,9729,
510026,26,51,1,1,10592,12776,6132,8640,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009372,0,111,,,584040,20:0,,,7,9729,
510027,27,51,1,1,10592,12776,6132,8640,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014373,0,111,,,584200,20:0,,,7,9729,
510028,28,51,1,1,10592,12776,6132,8640,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019435,0,111,,,584360,20:0,,,7,9729,
510029,29,51,1,1,10592,12776,6132,8640,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525;10000:6500,95004374,0,111,,,584520,20:0,,,7,9729,
510030,30,51,1,1,10592,12776,6132,8640,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009375,0,111,,,584680,20:0,,,7,9729,
510031,31,51,1,1,10612,12800,6140,8644,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014376,0,111,,,584840,20:0,,,7,9729,
510032,32,51,1,1,10612,12800,6140,8644,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019377,0,111,,,585000,20:0,,,7,9729,
510033,33,51,1,1,10612,12800,6140,8644,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004378,0,111,,,585160,20:0,,,7,9729,
510034,34,51,1,1,10612,12800,6140,8644,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009379,0,111,,,585320,20:0,,,7,9729,
510035,35,51,1,1,10612,12800,6140,8644,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014380,0,111,,,585480,20:0,,,7,9729,
510036,36,51,1,1,10632,12824,6148,8648,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019381,0,111,,,585640,20:0,,,7,9729,
510037,37,51,1,1,10632,12824,6148,8648,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004440,0,111,,,585800,20:0,,,7,9729,
510038,38,51,1,1,10632,12824,6148,8648,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009382,0,111,,,585960,20:0,,,7,9729,
510039,39,51,1,1,10632,12824,6148,8648,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525;10000:6501,95014383,0,111,,,586120,20:0,,,7,9729,
510040,40,51,1,1,10632,12824,6148,8648,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019384,0,111,,,586280,20:0,,,7,9729,
510041,41,51,1,1,10652,12848,6156,8652,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004385,0,111,,,586440,20:0,,,7,9729,
510042,42,51,1,1,10652,12848,6156,8652,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009386,0,111,,,586600,20:0,,,7,9729,
510043,43,51,1,1,10652,12848,6156,8652,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014387,0,111,,,586760,20:0,,,7,9729,
510044,44,51,1,1,10652,12848,6156,8652,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019388,0,111,,,586920,20:0,,,7,9729,
510045,45,51,1,1,10652,12848,6156,8652,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004389,0,111,,,587080,20:0,,,7,9729,
510046,46,51,1,1,10672,12872,6164,8656,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009390,0,111,,,587240,20:0,,,7,9729,
510047,47,51,1,1,10672,12872,6164,8656,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014445,0,111,,,587400,20:0,,,7,9729,
510048,48,51,1,1,10672,12872,6164,8656,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019391,0,111,,,587560,20:0,,,7,9729,
510049,49,51,1,1,10672,12872,6164,8656,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525;10000:6502,95004392,0,111,,,587720,20:0,,,7,9729,
510050,50,51,1,1,10672,12872,6164,8656,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009393,0,111,,,587880,20:0,,,7,9729,
510051,51,51,1,1,10692,12896,6172,8660,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014394,0,111,,,588040,20:0,,,7,9729,
510052,52,51,1,1,10692,12896,6172,8660,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019395,0,111,,,588200,20:0,,,7,9729,
510053,53,51,1,1,10692,12896,6172,8660,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004396,0,111,,,588360,20:0,,,7,9729,
510054,54,51,1,1,10692,12896,6172,8660,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009397,0,111,,,588520,20:0,,,7,9729,
510055,55,51,1,1,10692,12896,6172,8660,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014398,0,111,,,588680,20:0,,,7,9729,
510056,56,51,1,1,10712,12920,6180,8664,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019399,0,111,,,588840,20:0,,,7,9729,
510057,57,51,1,1,10712,12920,6180,8664,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004400,0,111,,,589000,20:0,,,7,9729,
510058,58,51,1,1,10712,12920,6180,8664,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009450,0,111,,,589160,20:0,,,7,9729,
510059,59,51,1,1,10712,12920,6180,8664,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525;10000:6503,95014401,0,111,,,589320,20:0,,,7,9729,
510060,60,51,1,1,10712,12920,6180,8664,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019402,0,111,,,589480,20:0,,,7,9729,
510061,61,51,1,1,10732,12944,6188,8668,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004403,0,111,,,589640,20:0,,,7,9729,
510062,62,51,1,1,10732,12944,6188,8668,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009404,0,111,,,589800,20:0,,,7,9729,
510063,63,51,1,1,10732,12944,6188,8668,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014405,0,111,,,589960,20:0,,,7,9729,
510064,64,51,1,1,10732,12944,6188,8668,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019406,0,111,,,590120,20:0,,,7,9729,
510065,65,51,1,1,10732,12944,6188,8668,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004407,0,111,,,590280,20:0,,,7,9729,
510066,66,51,1,1,10752,12968,6196,8672,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009408,0,111,,,590440,20:0,,,7,9729,
510067,67,51,1,1,10752,12968,6196,8672,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014409,0,111,,,590600,20:0,,,7,9729,
510068,68,51,1,1,10752,12968,6196,8672,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019455,0,111,,,590760,20:0,,,7,9729,
510069,69,51,1,1,10752,12968,6196,8672,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525;10000:6504,95004410,0,111,,,590920,20:0,,,7,9729,
510070,70,51,1,1,10752,12968,6196,8672,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009411,0,111,,,591080,20:0,,,7,9729,
510071,71,51,1,1,10772,12992,6204,8676,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014412,0,111,,,591240,20:0,,,7,9729,
510072,72,51,1,1,10772,12992,6204,8676,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019413,0,111,,,591400,20:0,,,7,9729,
510073,73,51,1,1,10772,12992,6204,8676,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004414,0,111,,,591560,20:0,,,7,9729,
510074,74,51,1,1,10772,12992,6204,8676,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009415,0,111,,,591720,20:0,,,7,9729,
510075,75,51,1,1,10772,12992,6204,8676,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014416,0,111,,,591880,20:0,,,7,9729,
510076,76,51,1,1,10792,13016,6212,8680,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019417,0,111,,,592040,20:0,,,7,9729,
510077,77,51,1,1,10792,13016,6212,8680,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004460,0,111,,,592200,20:0,,,7,9729,
510078,78,51,1,1,10792,13016,6212,8680,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009418,0,111,,,592360,20:0,,,7,9729,
510079,79,51,1,1,10792,13016,6212,8680,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525;10000:6505,95014419,0,111,,,592520,20:0,,,7,9729,
510080,80,51,1,1,10792,13016,6212,8680,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019420,0,111,,,592680,20:0,,,7,9729,
510081,81,51,1,1,10812,13040,6220,8684,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004421,0,111,,,592840,20:0,,,7,9729,
510082,82,51,1,1,10812,13040,6220,8684,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009422,0,111,,,593000,20:0,,,7,9729,
510083,83,51,1,1,10812,13040,6220,8684,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014423,0,111,,,593160,20:0,,,7,9729,
510084,84,51,1,1,10812,13040,6220,8684,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019424,0,111,,,593320,20:0,,,7,9729,
510085,85,51,1,1,10812,13040,6220,8684,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004425,0,111,,,593480,20:0,,,7,9729,
510086,86,51,1,1,10832,13064,6228,8688,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009465,0,111,,,593640,20:0,,,7,9729,
510087,87,51,1,1,10832,13064,6228,8688,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014426,0,111,,,593800,20:0,,,7,9729,
510088,88,51,1,1,10832,13064,6228,8688,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019427,0,111,,,593960,20:0,,,7,9729,
510089,89,51,1,1,10832,13064,6228,8688,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525;10000:6506,95004428,0,111,,,594120,20:0,,,7,9729,
510090,90,51,1,1,10832,13064,6228,8688,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009429,0,111,,,594280,20:0,,,7,9729,
510091,91,51,1,1,10852,13088,6236,8692,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014430,0,111,,,594440,20:0,,,7,9729,
510092,92,51,1,1,10852,13088,6236,8692,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019431,0,111,,,594600,20:0,,,7,9729,
510093,93,51,1,1,10852,13088,6236,8692,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004432,0,111,,,594760,20:0,,,7,9729,
510094,94,51,1,1,10852,13088,6236,8692,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009433,0,111,,,594920,20:0,,,7,9729,
510095,95,51,1,1,10852,13088,6236,8692,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014470,0,111,,,595080,20:0,,,7,9729,
510096,96,51,1,1,10872,13112,6244,8696,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95019476,0,111,,,595240,20:0,,,7,9729,
510097,97,51,1,1,10872,13112,6244,8696,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95004479,0,111,,,595400,20:0,,,7,9729,
510098,98,51,1,1,10872,13112,6244,8696,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95009482,0,111,,,595560,20:0,,,7,9729,
510099,99,51,1,1,10872,13112,6244,8696,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95014485,0,111,,,595720,20:0,,,7,9729,
510100,100,51,3,1,10872,13112,6244,8696,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:5151,95099500,0,111,,,595880,20:0,,,7,9729,
520001,1,52,1,1,10892,13136,6252,8700,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95100360,0,112,2,52,596040,20:0,,,7,9729,
520002,2,52,1,1,10892,13136,6252,8700,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95105361,0,112,,,596200,20:0,,,7,9729,
520003,3,52,1,1,10892,13136,6252,8700,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95110362,0,112,,,596360,20:0,,,7,9729,
520004,4,52,1,1,10892,13136,6252,8700,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95115363,0,112,,,596520,20:0,,,7,9729,
520005,5,52,1,1,10892,13136,6252,8700,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95101430,0,112,,,596680,20:0,,,7,9729,
520006,6,52,1,1,10912,13160,6260,8704,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95106364,0,112,,,596840,20:0,,,7,9729,
520007,7,52,1,1,10912,13160,6260,8704,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95111365,0,112,,,597000,20:0,,,7,9729,
520008,8,52,1,1,10912,13160,6260,8704,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95116366,0,112,,,597160,20:0,,,7,9729,
520009,9,52,1,1,10912,13160,6260,8704,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525;10000:6507,95102367,0,112,,,597320,20:0,,,7,9729,
520010,10,52,1,1,10912,13160,6260,8704,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95107368,0,112,,,597480,20:0,,,7,9729,
520011,11,52,1,1,10932,13184,6268,8708,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95112435,0,112,,,597640,20:0,,,7,9729,
520012,12,52,1,1,10932,13184,6268,8708,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95117369,0,112,,,597800,20:0,,,7,9729,
520013,13,52,1,1,10932,13184,6268,8708,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95103370,0,112,,,597960,20:0,,,7,9729,
520014,14,52,1,1,10932,13184,6268,8708,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95108371,0,112,,,598120,20:0,,,7,9729,
520015,15,52,1,1,10932,13184,6268,8708,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95113372,0,112,,,598280,20:0,,,7,9729,
520016,16,52,1,1,10952,13208,6276,8712,0,12,10000:20;10000:5020;10000:500;10000:4990,10000:500:1;1000:501:1;100:502:1;200:250:1;300:251:1;100:252:1;200:253:1;,20785,0,11532,5,51168,,,,10000:525,95118373,0,112,,,598440,20:0,,,7,9729,
