唯一id,怪物id,角色等级,怪物职业,职业类型,生命,蓝量,技能id,属性id,被动技能,英语唯一名
91512,4872,1,1,2,962780.0,30000.0,90166:1;90167:1,3,,Argiope
91513,4873,1,1,2,962780.0,30000.0,90166:1;90167:1,3,,Argiope
91514,4874,1,1,2,962780.0,30000.0,90166:1;90167:1,3,,Argiope
91515,4875,1,1,2,962780.0,30000.0,90440:1;90441:1,4,,Pterosaur
91516,4876,1,1,2,962780.0,30000.0,90440:1;90441:1,4,,Pterosaur
91517,4877,1,1,2,962780.0,30000.0,90440:1;90441:1,4,,Pterosaur
91518,4878,1,1,2,962780.0,30000.0,90440:1;90441:1,4,,Pterosaur
91519,4879,1,1,2,962780.0,30000.0,90440:1;90441:1,4,,Pterosaur
91599,4880,1,1,2,1059058.0,30000.0,90467:1;90468:1,4,95018:1,Ifrit
91600,4881,1,1,2,1178797.0,30000.0,90113:1;90114:1,7,,Dracula
91601,4882,1,1,2,1178797.0,30000.0,90113:1;90114:1,7,,Dracula
91602,4883,1,1,2,1178797.0,30000.0,90113:1;90114:1,7,,Dracula
91603,4884,1,1,2,1178797.0,30000.0,90113:1;90114:1,7,,Dracula
91604,4885,1,1,2,1178797.0,30000.0,90113:1;90114:1,7,,Dracula
91605,4886,1,1,2,1071633.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
91606,4887,1,1,2,1071633.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
91607,4888,1,1,2,1071633.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
91608,4889,1,1,2,1071633.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
91609,4890,1,1,2,1071633.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
91610,4891,1,1,2,996619.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
91611,4892,1,1,2,996619.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
91612,4893,1,1,2,996619.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
91613,4894,1,1,2,996619.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
91614,4895,1,1,2,996619.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
91615,4896,1,1,2,1178797.0,30000.0,90117:1;90118:1,7,,Doppelganger
91616,4897,1,1,2,1178797.0,30000.0,90117:1;90118:1,7,,Doppelganger
91617,4898,1,1,2,1178797.0,30000.0,90117:1;90118:1,7,,Doppelganger
91618,4899,1,1,2,1178797.0,30000.0,90117:1;90118:1,7,,Doppelganger
91619,4900,1,1,2,1178797.0,30000.0,90117:1;90118:1,7,,Doppelganger
91699,4901,1,1,2,1178797.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
91700,4902,1,1,2,1300949.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
91701,4903,1,1,2,1300949.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
91702,4904,1,1,2,1300949.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
91703,4905,1,1,2,1300949.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
91704,4906,1,1,2,1300949.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
91705,4907,1,1,2,1300949.0,30000.0,90443:1;90444:1,3,,Stapo
91706,4908,1,1,2,1300949.0,30000.0,90443:1;90444:1,3,,Stapo
91707,4909,1,1,2,1300949.0,30000.0,90443:1;90444:1,3,,Stapo
91708,4910,1,1,2,1300949.0,30000.0,90443:1;90444:1,3,,Stapo
91709,4911,1,1,2,1300949.0,30000.0,90443:1;90444:1,3,,Stapo
91710,4912,1,1,2,1182681.0,30000.0,90449:1;90450:1,4,,Rockgiants
91711,4913,1,1,2,1182681.0,30000.0,90449:1;90450:1,4,,Rockgiants
91712,4914,1,1,2,1182681.0,30000.0,90449:1;90450:1,4,,Rockgiants
91713,4915,1,1,2,1182681.0,30000.0,90449:1;90450:1,4,,Rockgiants
91714,4916,1,1,2,1182681.0,30000.0,90449:1;90450:1,4,,Rockgiants
91715,4917,1,1,2,1182681.0,30000.0,90404:1;90405:1,8,,NightmareST
91716,4918,1,1,2,1182681.0,30000.0,90404:1;90405:1,8,,NightmareST
91717,4919,1,1,2,1182681.0,30000.0,90404:1;90405:1,8,,NightmareST
91718,4920,1,1,2,1182681.0,30000.0,90404:1;90405:1,8,,NightmareST
91719,4921,1,1,2,1182681.0,30000.0,90404:1;90405:1,8,,NightmareST
91799,4922,1,1,2,1300949.0,30000.0,90474:1;90473:1,4,95014:1,Surtur
91800,4923,1,1,2,1283098.0,30000.0,90489:1;90490:1,5,95013:1;95000:1,Strouf
91801,4924,1,1,2,1283098.0,30000.0,90489:1;90490:1,5,95013:1;95000:1,Strouf
91802,4925,1,1,2,1283098.0,30000.0,90489:1;90490:1,5,95013:1;95000:1,Strouf
91803,4926,1,1,2,1283098.0,30000.0,90489:1;90490:1,5,95013:1;95000:1,Strouf
91804,4927,1,1,2,1283098.0,30000.0,90489:1;90490:1,5,95013:1;95000:1,Strouf
91805,4928,1,1,2,1411408.0,30000.0,90512:1;90513:1,4,95005:1,Deviace
91806,4929,1,1,2,1411408.0,30000.0,90512:1;90513:1,4,95005:1,Deviace
91807,4930,1,1,2,1411408.0,30000.0,90512:1;90513:1,4,95005:1,Deviace
91808,4931,1,1,2,1411408.0,30000.0,90512:1;90513:1,4,95005:1,Deviace
91809,4932,1,1,2,1411408.0,30000.0,90512:1;90513:1,4,95005:1,Deviace
91810,4933,1,1,2,1283098.0,30000.0,90509:1;90510:1,5,95020:1,Marc
91811,4934,1,1,2,1283098.0,30000.0,90509:1;90510:1,5,95020:1,Marc
91812,4935,1,1,2,1283098.0,30000.0,90509:1;90510:1,5,95020:1,Marc
91813,4936,1,1,2,1283098.0,30000.0,90509:1;90510:1,5,95020:1,Marc
91814,4937,1,1,2,1283098.0,30000.0,90509:1;90510:1,5,95020:1,Marc
91815,4938,1,4,2,1283098.0,30000.0,90515:1;90516:1,6,,Swordfish
91816,4939,1,4,2,1283098.0,30000.0,90515:1;90516:1,6,,Swordfish
91817,4940,1,4,2,1283098.0,30000.0,90515:1;90516:1,6,,Swordfish
91818,4941,1,4,2,1283098.0,30000.0,90515:1;90516:1,6,,Swordfish
91819,4942,1,4,2,1283098.0,30000.0,90515:1;90516:1,6,,Swordfish
91899,4943,1,1,2,1411408.0,30000.0,90502:1;90503:1,7,,Drake
91900,4944,1,2,2,1433699.0,30000.0,90521:1;90522:1,8,,Rakescaraba
91901,4945,1,2,2,1433699.0,30000.0,90521:1;90522:1,8,,Rakescaraba
91902,4946,1,2,2,1433699.0,30000.0,90521:1;90522:1,8,,Rakescaraba
91903,4947,1,2,2,1433699.0,30000.0,90521:1;90522:1,8,,Rakescaraba
91904,4948,1,2,2,1433699.0,30000.0,90521:1;90522:1,8,,Rakescaraba
91905,4949,1,1,2,1433699.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
91906,4950,1,1,2,1433699.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
91907,4951,1,1,2,1433699.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
91908,4952,1,1,2,1433699.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
91909,4953,1,1,2,1433699.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
91910,4954,1,1,2,1577069.0,30000.0,90170:1;90171:1,3,,BearST
91911,4955,1,1,2,1577069.0,30000.0,90170:1;90171:1,3,,BearST
91912,4956,1,1,2,1577069.0,30000.0,90170:1;90171:1,3,,BearST
91913,4957,1,1,2,1577069.0,30000.0,90170:1;90171:1,3,,BearST
91914,4958,1,1,2,1577069.0,30000.0,90170:1;90171:1,3,,BearST
91915,4959,1,1,2,1433699.0,30000.0,90166:1;90167:1,2,,Argiope
91916,4960,1,1,2,1433699.0,30000.0,90166:1;90167:1,2,,Argiope
91917,4961,1,1,2,1433699.0,30000.0,90166:1;90167:1,2,,Argiope
91918,4962,1,1,2,1433699.0,30000.0,90166:1;90167:1,2,,Argiope
91919,4963,1,1,2,1433699.0,30000.0,90166:1;90167:1,2,,Argiope
91999,4964,1,1,2,1577069.0,30000.0,90486:1;90487:1,7,95014:1;95006:1,Queenscaraba
92000,4965,1,1,2,1732329.0,30000.0,90443:1;90444:1,3,,Stapo
92001,4966,1,1,2,1732329.0,30000.0,90443:1;90444:1,3,,Stapo
92002,4967,1,1,2,1732329.0,30000.0,90443:1;90444:1,3,,Stapo
92003,4968,1,1,2,1732329.0,30000.0,90443:1;90444:1,3,,Stapo
92004,4969,1,1,2,1732329.0,30000.0,90443:1;90444:1,3,,Stapo
92005,4970,1,1,2,1574844.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92006,4971,1,1,2,1574844.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92007,4972,1,1,2,1574844.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92008,4973,1,1,2,1574844.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92009,4974,1,1,2,1574844.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92010,4975,1,1,2,1732329.0,30000.0,90407:1;90408:1,3,,SavageST
92011,4976,1,1,2,1732329.0,30000.0,90407:1;90408:1,3,,SavageST
92012,4977,1,1,2,1732329.0,30000.0,90407:1;90408:1,3,,SavageST
92013,4978,1,1,2,1732329.0,30000.0,90407:1;90408:1,3,,SavageST
92014,4979,1,1,2,1732329.0,30000.0,90407:1;90408:1,3,,SavageST
92015,4980,1,1,2,1574844.0,30000.0,90449:1;90450:1,4,,Rockgiants
92016,4981,1,1,2,1574844.0,30000.0,90449:1;90450:1,4,,Rockgiants
92017,4982,1,1,2,1574844.0,30000.0,90449:1;90450:1,4,,Rockgiants
92018,4983,1,1,2,1574844.0,30000.0,90449:1;90450:1,4,,Rockgiants
92019,4984,1,1,2,1574844.0,30000.0,90449:1;90450:1,4,,Rockgiants
92099,4985,1,1,2,1574844.0,30000.0,90483:1;90484:1,4,95020:1,Atroce
92100,4986,1,1,2,1831241.0,30000.0,90518:1;90519:1,3,,Metaling
92101,4987,1,1,2,1831241.0,30000.0,90518:1;90519:1,3,,Metaling
92102,4988,1,1,2,1831241.0,30000.0,90518:1;90519:1,3,,Metaling
92103,4989,1,1,2,1831241.0,30000.0,90518:1;90519:1,3,,Metaling
92104,4990,1,1,2,1831241.0,30000.0,90518:1;90519:1,3,,Metaling
92105,4991,1,1,2,2014366.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
92106,4992,1,1,2,2014366.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
92107,4993,1,1,2,2014366.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
92108,4994,1,1,2,2014366.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
92109,4995,1,1,2,2014366.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
92110,4996,1,1,2,2014366.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92111,4997,1,1,2,2014366.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92112,4998,1,1,2,2014366.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92113,4999,1,1,2,2014366.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92114,5000,1,1,2,2014366.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92115,5001,1,1,2,1703054.0,30000.0,90399:1;90398:1,7,,Wanderman
92116,5002,1,1,2,1703054.0,30000.0,90399:1;90398:1,7,,Wanderman
92117,5003,1,1,2,1703054.0,30000.0,90399:1;90398:1,7,,Wanderman
92118,5004,1,1,2,1703054.0,30000.0,90399:1;90398:1,7,,Wanderman
92119,5005,1,1,2,1703054.0,30000.0,90399:1;90398:1,7,,Wanderman
92199,5006,1,1,2,2014366.0,30000.0,90480:1;90481:1,4,95017:1,Gullinbursti
92200,5007,1,1,2,2067736.0,30000.0,90492:1;90493:1,4,,Gaix
92201,5008,1,1,2,2067736.0,30000.0,90492:1;90493:1,4,,Gaix
92202,5009,1,1,2,2067736.0,30000.0,90492:1;90493:1,4,,Gaix
92203,5010,1,1,2,2067736.0,30000.0,90492:1;90493:1,4,,Gaix
92204,5011,1,1,2,2067736.0,30000.0,90492:1;90493:1,4,,Gaix
92205,5012,1,1,2,2067736.0,30000.0,90495:1;90496:1,7,95020:1,Ghammer
92206,5013,1,1,2,2067736.0,30000.0,90495:1;90496:1,7,95020:1,Ghammer
92207,5014,1,1,2,2067736.0,30000.0,90495:1;90496:1,7,95020:1,Ghammer
92208,5015,1,1,2,2067736.0,30000.0,90495:1;90496:1,7,95020:1,Ghammer
92209,5016,1,1,2,2067736.0,30000.0,90495:1;90496:1,7,95020:1,Ghammer
92210,5017,1,1,2,2067736.0,30000.0,90156:1;90157:1,4,,MinorousST
92211,5018,1,1,2,2067736.0,30000.0,90156:1;90157:1,4,,MinorousST
92212,5019,1,1,2,2067736.0,30000.0,90156:1;90157:1,4,,MinorousST
92213,5020,1,1,2,2067736.0,30000.0,90156:1;90157:1,4,,MinorousST
92214,5021,1,1,2,2067736.0,30000.0,90156:1;90157:1,4,,MinorousST
92215,5022,1,1,2,2067736.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92216,5023,1,1,2,2067736.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92217,5024,1,1,2,2067736.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92218,5025,1,1,2,2067736.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92219,5026,1,1,2,2067736.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92299,5027,1,1,2,2274510.0,30000.0,90477:1;90478:1,4,,RSX0806
92300,5028,1,1,2,2425206.0,30000.0,90117:1;90118:1,8,,Doppelganger
92301,5029,1,1,2,2425206.0,30000.0,90117:1;90118:1,8,,Doppelganger
92302,5030,1,1,2,2425206.0,30000.0,90117:1;90118:1,8,,Doppelganger
92303,5031,1,1,2,2425206.0,30000.0,90117:1;90118:1,8,,Doppelganger
92304,5032,1,1,2,2425206.0,30000.0,90117:1;90118:1,8,,Doppelganger
92305,5033,1,1,2,2204732.0,30000.0,90210:1;90211:1,7,,Priest
92306,5034,1,1,2,2204732.0,30000.0,90210:1;90211:1,7,,Priest
92307,5035,1,1,2,2204732.0,30000.0,90210:1;90211:1,7,,Priest
92308,5036,1,1,2,2204732.0,30000.0,90210:1;90211:1,7,,Priest
92309,5037,1,1,2,2204732.0,30000.0,90210:1;90211:1,7,,Priest
92310,5038,1,4,2,2204732.0,30000.0,90216:1;90217:1,4,,Mysteltainn
92311,5039,1,4,2,2204732.0,30000.0,90216:1;90217:1,4,,Mysteltainn
92312,5040,1,4,2,2204732.0,30000.0,90216:1;90217:1,4,,Mysteltainn
92313,5041,1,4,2,2204732.0,30000.0,90216:1;90217:1,4,,Mysteltainn
92314,5042,1,4,2,2204732.0,30000.0,90216:1;90217:1,4,,Mysteltainn
92315,5043,1,1,2,2204732.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92316,5044,1,1,2,2204732.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92317,5045,1,1,2,2204732.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92318,5046,1,1,2,2204732.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92319,5047,1,1,2,2204732.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92399,5048,1,1,2,2425206.0,30000.0,90505:1;90506:1;90507:1,4,95010:1,Alvis
92400,5049,1,1,2,2505193.0,30000.0,90431:1;90432:1,5,,Petit
92401,5050,1,1,2,2505193.0,30000.0,90431:1;90432:1,5,,Petit
92402,5051,1,1,2,2505193.0,30000.0,90431:1;90432:1,5,,Petit
92403,5052,1,1,2,2505193.0,30000.0,90431:1;90432:1,5,,Petit
92404,5053,1,1,2,2505193.0,30000.0,90431:1;90432:1,5,,Petit
92405,5054,1,1,2,2505193.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92406,5055,1,1,2,2505193.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92407,5056,1,1,2,2505193.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92408,5057,1,1,2,2505193.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92409,5058,1,1,2,2505193.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92410,5059,1,1,2,2755712.0,30000.0,90170:1;90171:1,3,,BearST
92411,5060,1,1,2,2755712.0,30000.0,90170:1;90171:1,3,,BearST
92412,5061,1,1,2,2755712.0,30000.0,90170:1;90171:1,3,,BearST
92413,5062,1,1,2,2755712.0,30000.0,90170:1;90171:1,3,,BearST
92414,5063,1,1,2,2755712.0,30000.0,90170:1;90171:1,3,,BearST
92415,5064,1,1,2,2755712.0,30000.0,90455:1;90456:1,4,,Detale
92416,5065,1,1,2,2755712.0,30000.0,90455:1;90456:1,4,,Detale
92417,5066,1,1,2,2755712.0,30000.0,90455:1;90456:1,4,,Detale
92418,5067,1,1,2,2755712.0,30000.0,90455:1;90456:1,4,,Detale
92419,5068,1,1,2,2755712.0,30000.0,90455:1;90456:1,4,,Detale
92499,5069,1,1,2,2755712.0,30000.0,90529:1;90527:1;90528:1,4,95020:1,Fafnir
92500,5070,1,1,2,2911188.0,30000.0,90107:1;90108:1,5,,Vagabondwolf
92501,5071,1,1,2,2911188.0,30000.0,90107:1;90108:1,5,,Vagabondwolf
92502,5072,1,1,2,2911188.0,30000.0,90107:1;90108:1,5,,Vagabondwolf
92503,5073,1,1,2,2911188.0,30000.0,90107:1;90108:1,5,,Vagabondwolf
92504,5074,1,1,2,2911188.0,30000.0,90107:1;90108:1,5,,Vagabondwolf
92505,5075,1,1,2,3202307.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92506,5076,1,1,2,3202307.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92507,5077,1,1,2,3202307.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92508,5078,1,1,2,3202307.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92509,5079,1,1,2,3202307.0,30000.0,90207:1;90208:1,7,95020:1,Goldenbug
92510,5080,1,1,2,2707405.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
92511,5081,1,1,2,2707405.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
92512,5082,1,1,2,2707405.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
92513,5083,1,1,2,2707405.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
92514,5084,1,1,2,2707405.0,30000.0,90446:1;90447:1,3,95010:1;95011:1,Wildrose
92515,5085,1,1,2,3202307.0,30000.0,90163:1;90164:1,7,,Osiris
92516,5086,1,1,2,3202307.0,30000.0,90163:1;90164:1,7,,Osiris
92517,5087,1,1,2,3202307.0,30000.0,90163:1;90164:1,7,,Osiris
92518,5088,1,1,2,3202307.0,30000.0,90163:1;90164:1,7,,Osiris
92519,5089,1,1,2,3202307.0,30000.0,90163:1;90164:1,7,,Osiris
92599,5090,1,1,2,3202307.0,30000.0,90498:1;90499:1,7,,Andvari
92600,5091,1,1,2,3194903.0,30000.0,90431:1;90432:1,5,,Petit
92601,5092,1,1,2,3194903.0,30000.0,90431:1;90432:1,5,,Petit
92602,5093,1,1,2,3194903.0,30000.0,90431:1;90432:1,5,,Petit
92603,5094,1,1,2,3194903.0,30000.0,90431:1;90432:1,5,,Petit
92604,5095,1,1,2,3194903.0,30000.0,90431:1;90432:1,5,,Petit
92605,5096,1,1,2,3194903.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92606,5097,1,1,2,3194903.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92607,5098,1,1,2,3194903.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92608,5099,1,1,2,3194903.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92609,5100,1,1,2,3194903.0,30000.0,90437:1;90437:1;90438:1,5,,PterosaurZI
92610,5101,1,1,2,3514393.0,30000.0,90458:1;90459:1,4,,Naghtsieger
92611,5102,1,1,2,3514393.0,30000.0,90458:1;90459:1,4,,Naghtsieger
92612,5103,1,1,2,3514393.0,30000.0,90458:1;90459:1,4,,Naghtsieger
92613,5104,1,1,2,3514393.0,30000.0,90458:1;90459:1,4,,Naghtsieger
92614,5105,1,1,2,3514393.0,30000.0,90458:1;90459:1,4,,Naghtsieger
92615,5106,1,1,2,3514393.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92616,5107,1,1,2,3514393.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92617,5108,1,1,2,3514393.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92618,5109,1,1,2,3514393.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92619,5110,1,1,2,3514393.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92699,5111,1,1,2,3514393.0,30000.0,90531:1;90532:1;90532:1;90533:1,4,95000:1,Regin
92700,5112,1,1,2,4052951.0,30000.0,90443:1;90444:1,3,,Stapo
92701,5113,1,1,2,4052951.0,30000.0,90443:1;90444:1,3,,Stapo
92702,5114,1,1,2,4052951.0,30000.0,90443:1;90444:1,3,,Stapo
92703,5115,1,1,2,4052951.0,30000.0,90443:1;90444:1,3,,Stapo
92704,5116,1,1,2,4052951.0,30000.0,90443:1;90444:1,3,,Stapo
92705,5117,1,1,2,3684501.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92706,5118,1,1,2,3684501.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92707,5119,1,1,2,3684501.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92708,5120,1,1,2,3684501.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92709,5121,1,1,2,3684501.0,30000.0,90401:1;90402:1,8,95020:1,Nightmare
92710,5122,1,1,2,4052951.0,30000.0,90145:1;90146:1,3,,Golem
92711,5123,1,1,2,4052951.0,30000.0,90145:1;90146:1,3,,Golem
92712,5124,1,1,2,4052951.0,30000.0,90145:1;90146:1,3,,Golem
92713,5125,1,1,2,4052951.0,30000.0,90145:1;90146:1,3,,Golem
92714,5126,1,1,2,4052951.0,30000.0,90145:1;90146:1,3,,Golem
92715,5127,1,1,2,3684501.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92716,5128,1,1,2,3684501.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92717,5129,1,1,2,3684501.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92718,5130,1,1,2,3684501.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92719,5131,1,1,2,3684501.0,30000.0,90199:1;90200:1;90201:1,7,,Knight_of_abyss
92799,5132,1,1,2,4052951.0,30000.0,90575:1;90576:1,7,95008:1,Lordofdeath
92800,5133,1,2,2,3720902.0,30000.0,90521:1;90522:1,8,,Rakescaraba
92801,5134,1,2,2,3720902.0,30000.0,90521:1;90522:1,8,,Rakescaraba
92802,5135,1,2,2,3720902.0,30000.0,90521:1;90522:1,8,,Rakescaraba
92803,5136,1,2,2,3720902.0,30000.0,90521:1;90522:1,8,,Rakescaraba
92804,5137,1,2,2,3720902.0,30000.0,90521:1;90522:1,8,,Rakescaraba
92805,5138,1,1,2,3720902.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
92806,5139,1,1,2,3720902.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
92807,5140,1,1,2,3720902.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
92808,5141,1,1,2,3720902.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
92809,5142,1,1,2,3720902.0,30000.0,90524:1;90525:1,3,95020:1,Antlerscaraba
92810,5143,1,1,2,3720902.0,30000.0,90419:1;90420:1,4,,Sandman
92811,5144,1,1,2,3720902.0,30000.0,90419:1;90420:1,4,,Sandman
92812,5145,1,1,2,3720902.0,30000.0,90419:1;90420:1,4,,Sandman
92813,5146,1,1,2,3720902.0,30000.0,90419:1;90420:1,4,,Sandman
92814,5147,1,1,2,3720902.0,30000.0,90419:1;90420:1,4,,Sandman
92815,5148,1,1,2,4092993.0,30000.0,90149:1;90150:1,7,,Maya
92816,5149,1,1,2,4092993.0,30000.0,90149:1;90150:1,7,,Maya
92817,5150,1,1,2,4092993.0,30000.0,90149:1;90150:1,7,,Maya
92818,5151,1,1,2,4092993.0,30000.0,90149:1;90150:1,7,,Maya
92819,5152,1,1,2,4092993.0,30000.0,90149:1;90150:1,7,,Maya
92899,5153,1,1,2,4092993.0,30000.0,90555:1;90556:1,2,95010:1;95011:1,Garm
92900,5154,1,2,2,4171202.0,30000.0,90110:1;90111:1,8,,Ghostring
92901,5155,1,2,2,4171202.0,30000.0,90110:1;90111:1,8,,Ghostring
92902,5156,1,2,2,4171202.0,30000.0,90110:1;90111:1,8,,Ghostring
92903,5157,1,2,2,4171202.0,30000.0,90110:1;90111:1,8,,Ghostring
92904,5158,1,2,2,4171202.0,30000.0,90110:1;90111:1,8,,Ghostring
92905,5159,1,1,2,4171202.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92906,5160,1,1,2,4171202.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92907,5161,1,1,2,4171202.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92908,5162,1,1,2,4171202.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92909,5163,1,1,2,4171202.0,30000.0,90422:1;90423:1,7,,OrcSkeleton
92910,5164,1,1,2,4588322.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92911,5165,1,1,2,4588322.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92912,5166,1,1,2,4588322.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92913,5167,1,1,2,4588322.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92914,5168,1,1,2,4588322.0,30000.0,90470:1;90471:1,4,95008:1,Muspellskoll
92915,5169,1,1,2,4588322.0,30000.0,90502:1;90503:1,7,,Drake
92916,5170,1,1,2,4588322.0,30000.0,90502:1;90503:1,7,,Drake
92917,5171,1,1,2,4588322.0,30000.0,90502:1;90503:1,7,,Drake
92918,5172,1,1,2,4588322.0,30000.0,90502:1;90503:1,7,,Drake
92919,5173,1,1,2,4588322.0,30000.0,90502:1;90503:1,7,,Drake
92999,5174,1,1,2,4588322.0,30000.0,90549:1;90550:1,2,95015:1,Ktullanux
93000,5175,1,1,2,4758229.0,30000.0,90518:1;90519:1,3,,Metaling
93001,5176,1,1,2,4758229.0,30000.0,90518:1;90519:1,3,,Metaling
93002,5177,1,1,2,4758229.0,30000.0,90518:1;90519:1,3,,Metaling
93003,5178,1,1,2,4758229.0,30000.0,90518:1;90519:1,3,,Metaling
93004,5179,1,1,2,4758229.0,30000.0,90518:1;90519:1,3,,Metaling
93005,5180,1,1,2,5234052.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
93006,5181,1,1,2,5234052.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
93007,5182,1,1,2,5234052.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
93008,5183,1,1,2,5234052.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
93009,5184,1,1,2,5234052.0,30000.0,90410:1;90411:1,3,95015:1,SavageGold
93010,5185,1,1,2,4758229.0,30000.0,90107:1;90108:1,5,,VagabondwolfWrite
93011,5186,1,1,2,4758229.0,30000.0,90107:1;90108:1,5,,VagabondwolfWrite
